"","long","lat","order","hole","piece","id","group"
"1",-69.882233,12.41111,1,FALSE,"1","ABW","ABW.1"
"2",-70.059448,12.538055,2,FALSE,"1","ABW","ABW.1"
"3",-70.063065,12.628611,3,FALSE,"1","ABW","ABW.1"
"4",-69.882233,12.41111,4,FALSE,"1","ABW","ABW.1"
"5",74.915741,37.237328,5,FALSE,"1","AFG","AFG.1"
"6",74.392212,37.175072,6,FALSE,"1","AFG","AFG.1"
"7",74.56543,37.027817,7,FALSE,"1","AFG","AFG.1"
"8",72.556641,36.821266,8,FALSE,"1","AFG","AFG.1"
"9",71.243576,36.129715,9,FALSE,"1","AFG","AFG.1"
"10",71.649429,35.424995,10,FALSE,"1","AFG","AFG.1"
"11",70.987488,34.551102,11,FALSE,"1","AFG","AFG.1"
"12",71.08194,34.055824,12,FALSE,"1","AFG","AFG.1"
"13",69.906372,34.035271,13,FALSE,"1","AFG","AFG.1"
"14",70.326935,33.33194,14,FALSE,"1","AFG","AFG.1"
"15",69.505264,33.034164,15,FALSE,"1","AFG","AFG.1"
"16",69.328247,31.940365,16,FALSE,"1","AFG","AFG.1"
"17",68.833054,31.603886,17,FALSE,"1","AFG","AFG.1"
"18",68.166092,31.833054,18,FALSE,"1","AFG","AFG.1"
"19",67.575546,31.53194,19,FALSE,"1","AFG","AFG.1"
"20",67.778046,31.332218,20,FALSE,"1","AFG","AFG.1"
"21",66.723038,31.212215,21,FALSE,"1","AFG","AFG.1"
"22",66.395538,30.94083,22,FALSE,"1","AFG","AFG.1"
"23",66.256653,29.85194,23,FALSE,"1","AFG","AFG.1"
"24",62.484436,29.406105,24,FALSE,"1","AFG","AFG.1"
"25",60.868599,29.863884,25,FALSE,"1","AFG","AFG.1"
"26",61.851105,31.021111,26,FALSE,"1","AFG","AFG.1"
"27",61.713608,31.383331,27,FALSE,"1","AFG","AFG.1"
"28",60.84388,31.498329,28,FALSE,"1","AFG","AFG.1"
"29",60.582497,33.066101,29,FALSE,"1","AFG","AFG.1"
"30",60.943047,33.51944,30,FALSE,"1","AFG","AFG.1"
"31",60.527771,33.644157,31,FALSE,"1","AFG","AFG.1"
"32",60.508331,34.140274,32,FALSE,"1","AFG","AFG.1"
"33",60.878876,34.319717,33,FALSE,"1","AFG","AFG.1"
"34",60.721657,34.522217,34,FALSE,"1","AFG","AFG.1"
"35",61.276558,35.607246,35,FALSE,"1","AFG","AFG.1"
"36",62.309158,35.141663,36,FALSE,"1","AFG","AFG.1"
"37",62.722214,35.254715,37,FALSE,"1","AFG","AFG.1"
"38",63.10527,35.450829,38,FALSE,"1","AFG","AFG.1"
"39",63.119438,35.861938,39,FALSE,"1","AFG","AFG.1"
"40",64.503601,36.280548,40,FALSE,"1","AFG","AFG.1"
"41",64.798035,37.124992,41,FALSE,"1","AFG","AFG.1"
"42",65.708878,37.538605,42,FALSE,"1","AFG","AFG.1"
"43",66.537735,37.366379,43,FALSE,"1","AFG","AFG.1"
"44",67.779877,37.185822,44,FALSE,"1","AFG","AFG.1"
"45",68.058014,36.932526,45,FALSE,"1","AFG","AFG.1"
"46",68.887772,37.3386,46,FALSE,"1","AFG","AFG.1"
"47",69.315262,37.115273,47,FALSE,"1","AFG","AFG.1"
"48",69.515823,37.580826,48,FALSE,"1","AFG","AFG.1"
"49",70.155823,37.536232,49,FALSE,"1","AFG","AFG.1"
"50",70.161377,37.933372,50,FALSE,"1","AFG","AFG.1"
"51",70.967209,38.472115,51,FALSE,"1","AFG","AFG.1"
"52",71.363037,38.248497,52,FALSE,"1","AFG","AFG.1"
"53",71.252777,37.922035,53,FALSE,"1","AFG","AFG.1"
"54",71.591934,37.902618,54,FALSE,"1","AFG","AFG.1"
"55",71.429428,37.075829,55,FALSE,"1","AFG","AFG.1"
"56",71.6772,36.67601,56,FALSE,"1","AFG","AFG.1"
"57",73.307205,37.462753,57,FALSE,"1","AFG","AFG.1"
"58",74.915741,37.237328,58,FALSE,"1","AFG","AFG.1"
"59",13.99749947,-5.84861183,59,FALSE,"1","AGO","AGO.1"
"60",16.57972145,-5.90083313,60,FALSE,"1","AGO","AGO.1"
"61",16.94166756,-7.19861031,61,FALSE,"1","AGO","AGO.1"
"62",17.62416649,-8.09805679,62,FALSE,"1","AGO","AGO.1"
"63",19.37305641,-7.99611092,63,FALSE,"1","AGO","AGO.1"
"64",19.53894997,-6.99661446,64,FALSE,"1","AGO","AGO.1"
"65",20.62974739,-6.9138813,65,FALSE,"1","AGO","AGO.1"
"66",20.54871559,-7.28361511,66,FALSE,"1","AGO","AGO.1"
"67",21.78296089,-7.28084183,67,FALSE,"1","AGO","AGO.1"
"68",21.79055595,-9.40555573,68,FALSE,"1","AGO","AGO.1"
"69",22.31222343,-10.36444473,69,FALSE,"1","AGO","AGO.1"
"70",22.25388908,-11.20972252,70,FALSE,"1","AGO","AGO.1"
"71",23.98620796,-10.87046051,71,FALSE,"1","AGO","AGO.1"
"72",24.0205555,-13.00638962,72,FALSE,"1","AGO","AGO.1"
"73",21.99833488,-13.00416756,73,FALSE,"1","AGO","AGO.1"
"74",22.00015068,-16.17166138,74,FALSE,"1","AGO","AGO.1"
"75",23.47611046,-17.62583542,75,FALSE,"1","AGO","AGO.1"
"76",23.28472328,-17.66250229,76,FALSE,"1","AGO","AGO.1"
"77",20.85416603,-18.01639175,77,FALSE,"1","AGO","AGO.1"
"78",18.91583443,-17.81555557,78,FALSE,"1","AGO","AGO.1"
"79",18.45153999,-17.38983536,79,FALSE,"1","AGO","AGO.1"
"80",13.99321938,-17.42394638,80,FALSE,"1","AGO","AGO.1"
"81",13.16055489,-16.95277786,81,FALSE,"1","AGO","AGO.1"
"82",11.75278282,-17.25483322,82,FALSE,"1","AGO","AGO.1"
"83",11.82083321,-16.50305557,83,FALSE,"1","AGO","AGO.1"
"84",11.81083488,-15.99305725,84,FALSE,"1","AGO","AGO.1"
"85",11.73139,-15.84666824,85,FALSE,"1","AGO","AGO.1"
"86",12.50972176,-13.42527962,86,FALSE,"1","AGO","AGO.1"
"87",13.79250145,-11.79166794,87,FALSE,"1","AGO","AGO.1"
"88",13.77361107,-10.6847229,88,FALSE,"1","AGO","AGO.1"
"89",12.98444557,-9.08750153,89,FALSE,"1","AGO","AGO.1"
"90",13.39138985,-8.38722229,90,FALSE,"1","AGO","AGO.1"
"91",12.24500084,-6.09805489,91,FALSE,"1","AGO","AGO.1"
"92",13.17888069,-5.85632896,92,FALSE,"1","AGO","AGO.1"
"93",13.99749947,-5.84861183,93,FALSE,"1","AGO","AGO.1"
"94",13.08888817,-4.66250038,94,FALSE,"2","AGO","AGO.2"
"95",12.56555367,-5.02555466,95,FALSE,"2","AGO","AGO.2"
"96",12.52666664,-5.72416687,96,FALSE,"2","AGO","AGO.2"
"97",12.21455193,-5.76855469,97,FALSE,"2","AGO","AGO.2"
"98",12.02613258,-5.01499557,98,FALSE,"2","AGO","AGO.2"
"99",12.77904701,-4.3889904,99,FALSE,"2","AGO","AGO.2"
"100",13.09139061,-4.63305473,100,FALSE,"2","AGO","AGO.2"
"101",13.08888817,-4.66250038,101,FALSE,"2","AGO","AGO.2"
"102",11.75083351,-16.75527954,102,FALSE,"3","AGO","AGO.3"
"103",11.69360924,-16.53555679,103,FALSE,"3","AGO","AGO.3"
"104",11.77499962,-16.80472565,104,FALSE,"3","AGO","AGO.3"
"105",11.75083351,-16.75527954,105,FALSE,"3","AGO","AGO.3"
"106",-63.167778,18.164444,106,FALSE,"1","AIA","AIA.1"
"107",-62.970001,18.272221,107,FALSE,"1","AIA","AIA.1"
"108",-62.993057,18.227219,108,FALSE,"1","AIA","AIA.1"
"109",-63.167778,18.164444,109,FALSE,"1","AIA","AIA.1"
"110",20.084721,60.350273,110,FALSE,"1","ALA","ALA.1"
"111",20.277496,60.274162,111,FALSE,"1","ALA","ALA.1"
"112",19.943886,60.04277,112,FALSE,"1","ALA","ALA.1"
"113",19.648331,60.25666,113,FALSE,"1","ALA","ALA.1"
"114",20.084721,60.350273,114,FALSE,"1","ALA","ALA.1"
"115",20.210831,59.979996,115,FALSE,"2","ALA","ALA.2"
"116",19.999165,60.055275,116,FALSE,"2","ALA","ALA.2"
"117",20.205276,60.063606,117,FALSE,"2","ALA","ALA.2"
"118",20.210831,59.979996,118,FALSE,"2","ALA","ALA.2"
"119",19.676666,60.156944,119,FALSE,"3","ALA","ALA.3"
"120",19.510555,60.175278,120,FALSE,"3","ALA","ALA.3"
"121",19.601944,60.255829,121,FALSE,"3","ALA","ALA.3"
"122",19.676666,60.156944,122,FALSE,"3","ALA","ALA.3"
"123",20.270554,60.057495,123,FALSE,"4","ALA","ALA.4"
"124",20.215553,60.13916,124,FALSE,"4","ALA","ALA.4"
"125",20.292221,60.125275,125,FALSE,"4","ALA","ALA.4"
"126",20.270554,60.057495,126,FALSE,"4","ALA","ALA.4"
"127",20.397221,60.195,127,FALSE,"5","ALA","ALA.5"
"128",20.366108,60.265549,128,FALSE,"5","ALA","ALA.5"
"129",20.441109,60.253052,129,FALSE,"5","ALA","ALA.5"
"130",20.397221,60.195,130,FALSE,"5","ALA","ALA.5"
"131",19.436214,41.021065,131,FALSE,"1","ALB","ALB.1"
"132",19.600555,41.796661,132,FALSE,"1","ALB","ALB.1"
"133",19.367771,41.848999,133,FALSE,"1","ALB","ALB.1"
"134",19.645832,42.61805,134,FALSE,"1","ALB","ALB.1"
"135",20.071423,42.560913,135,FALSE,"1","ALB","ALB.1"
"136",20.589642,41.882187,136,FALSE,"1","ALB","ALB.1"
"137",20.492775,41.331108,137,FALSE,"1","ALB","ALB.1"
"138",20.82111,40.908882,138,FALSE,"1","ALB","ALB.1"
"139",20.98349,40.855888,139,FALSE,"1","ALB","ALB.1"
"140",20.671944,40.098053,140,FALSE,"1","ALB","ALB.1"
"141",20.010029,39.6912,141,FALSE,"1","ALB","ALB.1"
"142",19.863052,40.039719,142,FALSE,"1","ALB","ALB.1"
"143",19.288609,40.417496,143,FALSE,"1","ALB","ALB.1"
"144",19.478611,40.350273,144,FALSE,"1","ALB","ALB.1"
"145",19.436214,41.021065,145,FALSE,"1","ALB","ALB.1"
"146",1.78172,42.569962,146,FALSE,"1","AND","AND.1"
"147",1.723611,42.509438,147,FALSE,"1","AND","AND.1"
"148",1.445833,42.601944,148,FALSE,"1","AND","AND.1"
"149",1.78172,42.569962,149,FALSE,"1","AND","AND.1"
"150",-68.19528198,12.22110939,150,FALSE,"1","ANT","ANT.1"
"151",-68.25111389,12.0205555,151,FALSE,"1","ANT","ANT.1"
"152",-68.41612244,12.25694466,152,FALSE,"1","ANT","ANT.1"
"153",-68.19528198,12.22110939,153,FALSE,"1","ANT","ANT.1"
"154",-68.96556091,12.19888878,154,FALSE,"2","ANT","ANT.2"
"155",-69.16362,12.36638832,155,FALSE,"2","ANT","ANT.2"
"156",-68.74694824,12.04027748,156,FALSE,"2","ANT","ANT.2"
"157",-68.96556091,12.19888878,157,FALSE,"2","ANT","ANT.2"
"158",-62.96111298,17.4608326,158,FALSE,"3","ANT","ANT.3"
"159",-62.99667358,17.5205555,159,FALSE,"3","ANT","ANT.3"
"160",-62.93861389,17.49027824,160,FALSE,"3","ANT","ANT.3"
"161",-62.96111298,17.4608326,161,FALSE,"3","ANT","ANT.3"
"162",56.183331,25.654989,162,FALSE,"1","ARE","ARE.1"
"163",56.269722,25.636015,163,FALSE,"1","ARE","ARE.1"
"164",56.373528,24.979382,164,FALSE,"1","ARE","ARE.1"
"165",56.104164,24.734722,165,FALSE,"1","ARE","ARE.1"
"166",56.037498,24.938889,166,FALSE,"1","ARE","ARE.1"
"167",55.779442,24.563889,167,FALSE,"1","ARE","ARE.1"
"168",56.024719,24.076111,168,FALSE,"1","ARE","ARE.1"
"169",55.510277,23.972775,169,FALSE,"1","ARE","ARE.1"
"170",55.199165,22.699718,170,FALSE,"1","ARE","ARE.1"
"171",52.583328,22.93889,171,FALSE,"1","ARE","ARE.1"
"172",51.583611,24.25972,172,FALSE,"1","ARE","ARE.1"
"173",52.080551,23.955555,173,FALSE,"1","ARE","ARE.1"
"174",54.118607,24.139442,174,FALSE,"1","ARE","ARE.1"
"175",54.424164,24.281666,175,FALSE,"1","ARE","ARE.1"
"176",54.650276,24.746944,176,FALSE,"1","ARE","ARE.1"
"177",55.863609,25.723331,177,FALSE,"1","ARE","ARE.1"
"178",56.079941,26.065559,178,FALSE,"1","ARE","ARE.1"
"179",56.183331,25.654989,179,FALSE,"1","ARE","ARE.1"
"180",53.965271,24.176666,180,FALSE,"2","ARE","ARE.2"
"181",53.623886,24.162777,181,FALSE,"2","ARE","ARE.2"
"182",53.851105,24.269165,182,FALSE,"2","ARE","ARE.2"
"183",53.965271,24.176666,183,FALSE,"2","ARE","ARE.2"
"184",54.472496,24.418888,184,FALSE,"3","ARE","ARE.3"
"185",54.328331,24.459721,185,FALSE,"3","ARE","ARE.3"
"186",54.380272,24.502499,186,FALSE,"3","ARE","ARE.3"
"187",54.472496,24.418888,187,FALSE,"3","ARE","ARE.3"
"188",52.616104,24.268608,188,FALSE,"4","ARE","ARE.4"
"189",52.572777,24.339722,189,FALSE,"4","ARE","ARE.4"
"190",52.639717,24.372219,190,FALSE,"4","ARE","ARE.4"
"191",52.616104,24.268608,191,FALSE,"4","ARE","ARE.4"
"192",53.324165,24.267776,192,FALSE,"5","ARE","ARE.5"
"193",53.243607,24.276665,193,FALSE,"5","ARE","ARE.5"
"194",53.34111,24.328888,194,FALSE,"5","ARE","ARE.5"
"195",53.324165,24.267776,195,FALSE,"5","ARE","ARE.5"
"196",54.264717,24.288887,196,FALSE,"6","ARE","ARE.6"
"197",54.174438,24.324997,197,FALSE,"6","ARE","ARE.6"
"198",54.231384,24.35083,198,FALSE,"6","ARE","ARE.6"
"199",54.264717,24.288887,199,FALSE,"6","ARE","ARE.6"
"200",54.440826,24.50111,200,FALSE,"7","ARE","ARE.7"
"201",54.400833,24.514721,201,FALSE,"7","ARE","ARE.7"
"202",54.465553,24.589996,202,FALSE,"7","ARE","ARE.7"
"203",54.440826,24.50111,203,FALSE,"7","ARE","ARE.7"
"204",53.398048,24.324718,204,FALSE,"8","ARE","ARE.8"
"205",53.387497,24.368889,205,FALSE,"8","ARE","ARE.8"
"206",53.428329,24.366943,206,FALSE,"8","ARE","ARE.8"
"207",53.398048,24.324718,207,FALSE,"8","ARE","ARE.8"
"208",53.109718,24.311386,208,FALSE,"9","ARE","ARE.9"
"209",53.079437,24.325554,209,FALSE,"9","ARE","ARE.9"
"210",53.085831,24.352776,210,FALSE,"9","ARE","ARE.9"
"211",53.109718,24.311386,211,FALSE,"9","ARE","ARE.9"
"212",54.515549,24.504719,212,FALSE,"10","ARE","ARE.10"
"213",54.48555,24.509163,213,FALSE,"10","ARE","ARE.10"
"214",54.469719,24.536942,214,FALSE,"10","ARE","ARE.10"
"215",54.515549,24.504719,215,FALSE,"10","ARE","ARE.10"
"216",55.617493,25.57,216,FALSE,"11","ARE","ARE.11"
"217",55.609718,25.569443,217,FALSE,"11","ARE","ARE.11"
"218",55.620552,25.583611,218,FALSE,"11","ARE","ARE.11"
"219",55.617493,25.57,219,FALSE,"11","ARE","ARE.11"
"220",-65.748062,-22.111668,220,FALSE,"1","ARG","ARG.1"
"221",-65.190201,-22.09473,221,FALSE,"1","ARG","ARG.1"
"222",-64.590561,-22.214725,222,FALSE,"1","ARG","ARG.1"
"223",-64.324722,-22.873611,223,FALSE,"1","ARG","ARG.1"
"224",-63.941116,-22.000835,224,FALSE,"1","ARG","ARG.1"
"225",-62.811951,-21.996948,225,FALSE,"1","ARG","ARG.1"
"226",-62.643768,-22.238903,226,FALSE,"1","ARG","ARG.1"
"227",-61.007782,-23.813335,227,FALSE,"1","ARG","ARG.1"
"228",-57.756111,-25.176945,228,FALSE,"1","ARG","ARG.1"
"229",-57.576668,-25.549446,229,FALSE,"1","ARG","ARG.1"
"230",-58.604622,-27.316921,230,FALSE,"1","ARG","ARG.1"
"231",-55.736115,-27.439445,231,FALSE,"1","ARG","ARG.1"
"232",-54.698334,-26.438335,232,FALSE,"1","ARG","ARG.1"
"233",-54.598915,-25.573223,233,FALSE,"1","ARG","ARG.1"
"234",-53.863335,-25.681114,234,FALSE,"1","ARG","ARG.1"
"235",-53.807785,-27.129169,235,FALSE,"1","ARG","ARG.1"
"236",-55.765282,-28.226112,236,FALSE,"1","ARG","ARG.1"
"237",-57.608002,-30.184925,237,FALSE,"1","ARG","ARG.1"
"238",-57.806396,-30.748219,238,FALSE,"1","ARG","ARG.1"
"239",-58.199242,-32.45031,239,FALSE,"1","ARG","ARG.1"
"240",-58.147224,-33.051674,240,FALSE,"1","ARG","ARG.1"
"241",-58.426949,-33.096947,241,FALSE,"1","ARG","ARG.1"
"242",-58.531952,-33.516945,242,FALSE,"1","ARG","ARG.1"
"243",-58.383896,-34.05584,243,FALSE,"1","ARG","ARG.1"
"244",-58.469727,-34.539726,244,FALSE,"1","ARG","ARG.1"
"245",-57.188339,-35.320557,245,FALSE,"1","ARG","ARG.1"
"246",-57.376671,-35.962784,246,FALSE,"1","ARG","ARG.1"
"247",-56.741669,-36.318336,247,FALSE,"1","ARG","ARG.1"
"248",-56.663063,-36.900558,248,FALSE,"1","ARG","ARG.1"
"249",-57.571671,-38.133057,249,FALSE,"1","ARG","ARG.1"
"250",-58.301117,-38.485001,250,FALSE,"1","ARG","ARG.1"
"251",-61.094452,-38.995834,251,FALSE,"1","ARG","ARG.1"
"252",-62.381393,-38.798615,252,FALSE,"1","ARG","ARG.1"
"253",-62.020004,-39.378059,253,FALSE,"1","ARG","ARG.1"
"254",-62.277229,-39.335281,254,FALSE,"1","ARG","ARG.1"
"255",-62.06778,-39.505562,255,FALSE,"1","ARG","ARG.1"
"256",-62.489449,-40.299446,256,FALSE,"1","ARG","ARG.1"
"257",-62.183891,-40.629723,257,FALSE,"1","ARG","ARG.1"
"258",-62.390007,-40.901947,258,FALSE,"1","ARG","ARG.1"
"259",-63.765839,-41.16584,259,FALSE,"1","ARG","ARG.1"
"260",-65.134445,-40.847778,260,FALSE,"1","ARG","ARG.1"
"261",-65.013626,-42.092224,261,FALSE,"1","ARG","ARG.1"
"262",-64.45195,-42.445839,262,FALSE,"1","ARG","ARG.1"
"263",-63.746948,-42.090561,263,FALSE,"1","ARG","ARG.1"
"264",-63.580559,-42.623894,264,FALSE,"1","ARG","ARG.1"
"265",-64.086945,-42.890282,265,FALSE,"1","ARG","ARG.1"
"266",-64.398056,-42.515839,266,FALSE,"1","ARG","ARG.1"
"267",-64.960556,-42.666389,267,FALSE,"1","ARG","ARG.1"
"268",-64.295013,-42.991951,268,FALSE,"1","ARG","ARG.1"
"269",-65.32251,-43.653061,269,FALSE,"1","ARG","ARG.1"
"270",-65.249451,-44.313057,270,FALSE,"1","ARG","ARG.1"
"271",-65.691681,-44.716949,271,FALSE,"1","ARG","ARG.1"
"272",-65.604736,-45.016396,272,FALSE,"1","ARG","ARG.1"
"273",-66.949448,-45.255562,273,FALSE,"1","ARG","ARG.1"
"274",-67.584351,-46.000298,274,FALSE,"1","ARG","ARG.1"
"275",-67.506119,-46.458893,275,FALSE,"1","ARG","ARG.1"
"276",-66.816956,-46.991669,276,FALSE,"1","ARG","ARG.1"
"277",-65.779449,-47.189445,277,FALSE,"1","ARG","ARG.1"
"278",-65.871948,-47.758057,278,FALSE,"1","ARG","ARG.1"
"279",-66.243622,-47.860283,279,FALSE,"1","ARG","ARG.1"
"280",-65.787231,-47.962502,280,FALSE,"1","ARG","ARG.1"
"281",-67.579453,-49.034172,281,FALSE,"1","ARG","ARG.1"
"282",-67.897232,-49.98584,282,FALSE,"1","ARG","ARG.1"
"283",-69.011124,-50.011948,283,FALSE,"1","ARG","ARG.1"
"284",-68.370285,-50.146667,284,FALSE,"1","ARG","ARG.1"
"285",-68.941116,-50.388062,285,FALSE,"1","ARG","ARG.1"
"286",-69.40889,-51.077782,286,FALSE,"1","ARG","ARG.1"
"287",-69.183624,-50.970558,287,FALSE,"1","ARG","ARG.1"
"288",-68.968063,-51.573891,288,FALSE,"1","ARG","ARG.1"
"289",-69.613892,-51.625839,289,FALSE,"1","ARG","ARG.1"
"290",-68.988068,-51.624725,290,FALSE,"1","ARG","ARG.1"
"291",-68.441757,-52.377777,291,FALSE,"1","ARG","ARG.1"
"292",-69.998337,-51.996391,292,FALSE,"1","ARG","ARG.1"
"293",-71.910568,-51.995834,293,FALSE,"1","ARG","ARG.1"
"294",-72.400558,-51.513618,294,FALSE,"1","ARG","ARG.1"
"295",-72.294174,-50.649727,295,FALSE,"1","ARG","ARG.1"
"296",-73.166122,-50.753334,296,FALSE,"1","ARG","ARG.1"
"297",-73.583618,-49.538063,297,FALSE,"1","ARG","ARG.1"
"298",-72.564178,-48.804451,298,FALSE,"1","ARG","ARG.1"
"299",-72.287231,-48.341949,299,FALSE,"1","ARG","ARG.1"
"300",-72.536392,-47.921394,300,FALSE,"1","ARG","ARG.1"
"301",-72.360291,-47.470001,301,FALSE,"1","ARG","ARG.1"
"302",-71.868622,-47.221672,302,FALSE,"1","ARG","ARG.1"
"303",-71.940292,-46.815559,303,FALSE,"1","ARG","ARG.1"
"304",-71.669449,-46.679169,304,FALSE,"1","ARG","ARG.1"
"305",-71.780563,-45.648895,305,FALSE,"1","ARG","ARG.1"
"306",-71.297791,-45.293335,306,FALSE,"1","ARG","ARG.1"
"307",-72.078613,-44.769447,307,FALSE,"1","ARG","ARG.1"
"308",-71.282227,-44.800285,308,FALSE,"1","ARG","ARG.1"
"309",-71.108063,-44.539726,309,FALSE,"1","ARG","ARG.1"
"310",-71.855011,-44.371674,310,FALSE,"1","ARG","ARG.1"
"311",-71.732788,-43.188057,311,FALSE,"1","ARG","ARG.1"
"312",-72.136948,-43.009171,312,FALSE,"1","ARG","ARG.1"
"313",-72.131958,-42.288895,313,FALSE,"1","ARG","ARG.1"
"314",-71.72612,-42.096672,314,FALSE,"1","ARG","ARG.1"
"315",-71.950562,-40.73278,315,FALSE,"1","ARG","ARG.1"
"316",-71.695557,-39.58445,316,FALSE,"1","ARG","ARG.1"
"317",-71.401398,-38.92028,317,FALSE,"1","ARG","ARG.1"
"318",-70.824173,-38.568062,318,FALSE,"1","ARG","ARG.1"
"319",-71.185287,-36.842224,319,FALSE,"1","ARG","ARG.1"
"320",-70.424316,-36.13604,320,FALSE,"1","ARG","ARG.1"
"321",-70.567505,-35.24778,321,FALSE,"1","ARG","ARG.1"
"322",-69.8125,-34.235558,322,FALSE,"1","ARG","ARG.1"
"323",-69.774445,-33.381111,323,FALSE,"1","ARG","ARG.1"
"324",-70.098892,-33.172501,324,FALSE,"1","ARG","ARG.1"
"325",-70.533066,-31.188057,325,FALSE,"1","ARG","ARG.1"
"326",-69.83168,-30.190556,326,FALSE,"1","ARG","ARG.1"
"327",-70.031403,-29.306393,327,FALSE,"1","ARG","ARG.1"
"328",-69.65538,-28.400932,328,FALSE,"1","ARG","ARG.1"
"329",-68.810837,-27.120556,329,FALSE,"1","ARG","ARG.1"
"330",-68.287231,-26.915279,330,FALSE,"1","ARG","ARG.1"
"331",-68.583618,-26.50528,331,FALSE,"1","ARG","ARG.1"
"332",-68.351959,-25.117226,332,FALSE,"1","ARG","ARG.1"
"333",-68.565002,-24.774445,333,FALSE,"1","ARG","ARG.1"
"334",-67.335846,-24.021667,334,FALSE,"1","ARG","ARG.1"
"335",-67.000839,-23.002781,335,FALSE,"1","ARG","ARG.1"
"336",-67.183624,-22.821667,336,FALSE,"1","ARG","ARG.1"
"337",-66.223007,-21.780521,337,FALSE,"1","ARG","ARG.1"
"338",-65.748062,-22.111668,338,FALSE,"1","ARG","ARG.1"
"339",-68.261948,-52.98806,339,FALSE,"2","ARG","ARG.2"
"340",-68.543625,-53.229446,340,FALSE,"2","ARG","ARG.2"
"341",-67.359177,-54.028893,341,FALSE,"2","ARG","ARG.2"
"342",-65.138062,-54.651672,342,FALSE,"2","ARG","ARG.2"
"343",-65.353897,-54.929169,343,FALSE,"2","ARG","ARG.2"
"344",-66.446121,-55.051674,344,FALSE,"2","ARG","ARG.2"
"345",-68.635834,-54.788338,345,FALSE,"2","ARG","ARG.2"
"346",-68.617584,-52.64151,346,FALSE,"2","ARG","ARG.2"
"347",-68.261948,-52.98806,347,FALSE,"2","ARG","ARG.2"
"348",-63.813614,-54.731392,348,FALSE,"3","ARG","ARG.3"
"349",-64.678345,-54.907227,349,FALSE,"3","ARG","ARG.3"
"350",-64.75528,-54.835007,350,FALSE,"3","ARG","ARG.3"
"351",-63.813614,-54.731392,351,FALSE,"3","ARG","ARG.3"
"352",-61.878891,-39.2425,352,FALSE,"4","ARG","ARG.4"
"353",-62.095284,-39.089172,353,FALSE,"4","ARG","ARG.4"
"354",-61.890556,-39.139168,354,FALSE,"4","ARG","ARG.4"
"355",-61.878891,-39.2425,355,FALSE,"4","ARG","ARG.4"
"356",-61.996948,-39.066948,356,FALSE,"5","ARG","ARG.5"
"357",-62.132782,-39.01889,357,FALSE,"5","ARG","ARG.5"
"358",-61.981392,-39.026947,358,FALSE,"5","ARG","ARG.5"
"359",-61.996948,-39.066948,359,FALSE,"5","ARG","ARG.5"
"360",-68.608612,-54.891396,360,FALSE,"6","ARG","ARG.6"
"361",-68.643112,-54.888611,361,FALSE,"6","ARG","ARG.6"
"362",-68.636124,-54.804771,362,FALSE,"6","ARG","ARG.6"
"363",-68.608612,-54.891396,363,FALSE,"6","ARG","ARG.6"
"364",45.15387154,41.19860268,364,FALSE,"1","ARM","ARM.1"
"365",46.00193977,40.2255497,365,FALSE,"1","ARM","ARM.1"
"366",45.59581947,39.97804451,366,FALSE,"1","ARM","ARM.1"
"367",46.54138374,39.56443977,367,FALSE,"1","ARM","ARM.1"
"368",46.54037666,38.87558937,368,FALSE,"1","ARM","ARM.1"
"369",46.17824745,38.84115028,369,FALSE,"1","ARM","ARM.1"
"370",45.81998634,39.54972267,370,FALSE,"1","ARM","ARM.1"
"371",45.08332253,39.76804543,371,FALSE,"1","ARM","ARM.1"
"372",44.77886391,39.70638466,372,FALSE,"1","ARM","ARM.1"
"373",44.34721565,40.02388954,373,FALSE,"1","ARM","ARM.1"
"374",43.6574955,40.10859871,374,FALSE,"1","ARM","ARM.1"
"375",43.75193977,40.73999977,375,FALSE,"1","ARM","ARM.1"
"376",43.46077156,41.11296272,376,FALSE,"1","ARM","ARM.1"
"377",45.0229435,41.29705238,377,FALSE,"1","ARM","ARM.1"
"378",45.15387154,41.19860268,378,FALSE,"1","ARM","ARM.1"
"379",45.57305336,40.63249016,379,TRUE,"2","ARM","ARM.2"
"380",45.51749229,40.6655407,380,TRUE,"2","ARM","ARM.2"
"381",45.51305199,40.6072216,381,TRUE,"2","ARM","ARM.2"
"382",45.57305336,40.63249016,382,TRUE,"2","ARM","ARM.2"
"383",45.0099926,41.03305244,383,TRUE,"3","ARM","ARM.3"
"384",45.04527092,41.0352726,384,TRUE,"3","ARM","ARM.3"
"385",45.00111198,41.08888054,385,TRUE,"3","ARM","ARM.3"
"386",45.0099926,41.03305244,386,TRUE,"3","ARM","ARM.3"
"387",45.19582176,40.99777031,387,TRUE,"4","ARM","ARM.4"
"388",45.22916222,40.96915245,388,TRUE,"4","ARM","ARM.4"
"389",45.24527168,40.97694206,389,TRUE,"4","ARM","ARM.4"
"390",45.19582176,40.99777031,390,TRUE,"4","ARM","ARM.4"
"391",-169.444489,-14.261667,391,FALSE,"1","ASM","ASM.1"
"392",-169.513062,-14.275833,392,FALSE,"1","ASM","ASM.1"
"393",-169.536133,-14.231668,393,FALSE,"1","ASM","ASM.1"
"394",-169.444489,-14.261667,394,FALSE,"1","ASM","ASM.1"
"395",-170.637268,-14.289446,395,FALSE,"2","ASM","ASM.2"
